DAY,MONTH,YEAR,CATEGORY_NAME,BRAND_NAME,OFFER_ID,OFFER_NAME,VISIBILITY_INDEX,SHOWS,SHOWS_WITH_PROMOTION,SHOWS_SHARE,CLICKS,CLICKS_WITH_PROMOTION,TO_CART_CONVERSION,TO_CART,TO_CART_WITH_PROMOTION,TO_CART_SHARE,ORDER_ITEMS,ORDER_ITEMS_WITH_PROMOTION,ORDER_ITEMS_TOTAL_AMOUNT,ORDER_ITEMS_TOTAL_AMOUNT_WITH_PROMOTION,TO_ORDER_CONVERSION,ORDER_ITEMS_SHARE,ORDER_ITEMS_DELIVERED_COUNT,ORDER_ITEMS_DELIVERED_COUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_DELIVERED_FROM_ORDERED_COUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT,ORDER_ITEMS_DELIVERED_FROM_ORDERED_TOTAL_AMOUNT_WITH_PROMOTION,ORDER_ITEMS_CANCELED_COUNT,ORDER_ITEMS_CANCELED_BY_CREATED_AT_COUNT,ORDER_ITEMS_RETURNED_COUNT,ORDER_ITEMS_RETURNED_BY_CREATED_AT_COUNT
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Бумага цветная,BRAUBERG,115171,,23,184,20,10.33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Бумага цветная,BRAUBERG,115172,,9,65,56,64.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115176,,До 5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1694,1694,0,0,1694,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115178,"Этикетка самоклеящаяся, наклейка 105х57мм, 10 этикеток, белая, 70г/м2, 100 листов, Staff, 115178",До 5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115179,,До 5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115182,"Этикетки наклейки самоклеящиеся 64,6х33,8 мм, 24 этикетки, белые, 70 г/м2, 100 листов, Staff, 115182",До 5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115183,"Этикетки наклейки самоклеящиеся 70х37,1 мм, 24 этикетки, белые, 80 г/м2, 100 листов, Staff, 115183",До 5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115187,,До 5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,ОфисМаг,115197,,До 5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115205,,28,100,0,68,3,0,1,1,0,0,0,0,0,0,0,0,5,1,1407,207,0,0,207,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115206,,15,233,0,60.09,5,0,0.86,2,0,50,0,0,0,0,0,0,2,1,389,152,0,0,152,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115207,,До 5,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115208,,До 5,38,0,0,5,0,5.26,2,0,0,1,0,333,0,50,0,0,0,0,0,1,333,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115209,,33,330,211,69.39,5,1,0.91,3,3,66.67,0,0,0,0,0,0,3,3,594,594,0,0,594,1,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Бумага для заметок",BRAUBERG,115210,"Блок для записей, бумага (листы, стикеры) для заметок самоклеящийся безклеевые электростатические Brauberg 76х76мм, 100 л., желтые, 115210",До 5,60,0,26.67,1,0,1.67,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Стикеры-закладки",BRAUBERG,115211,,91,75,8,0,0,0,0,0,0,0,1,0,196,0,100,0,0,0,0,0,1,196,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Бумага для заметок · Стикеры-закладки",BRAUBERG,115212,,До 5,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115213,,10,8,7,87.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115214,,10,33,26,93.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115215,,До 5,8,8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115216,,20,65,52,81.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115217,,До 5,11,8,45.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115218,,До 5,5,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115219,,До 5,11,10,90.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115220,,До 5,10,9,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115221,,До 5,8,8,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Товары для красоты · Средства и предметы гигиены · Влажные салфетки,Laima,115222,,До 5,576,0,18.58,13,0,0.87,5,0,80,8,0,2968,0,100,100,1,0,371,0,6,2226,0,1,2,0,0
10-10-2025,10-2025,2025,Товары для красоты · Средства и предметы гигиены · Туалетная бумага и полотенца · Туалетная бумага влажная,Laima,115223,,До 5,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Товары для красоты · Средства и предметы гигиены · Туалетная бумага и полотенца · Туалетная бумага влажная,Laima,115224,,До 5,16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Товары для мам и малышей · Подгузники и приучение к горшку · Влажные салфетки · Влажные салфетки детские,Laima,115228,,14,382,338,92.67,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,STAFF,115229,,До 5,8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,BRAUBERG,115232,,76,203,120,65.02,12,7,2.96,6,6,50,7,7,3143,3143,100,28.57,1,1,449,449,7,3143,449,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,BRAUBERG,115233,,До 5,187,0,55.61,4,0,0.53,1,0,100,0,0,0,0,0,0,3,0,1353,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",Юнландия,115235,,До 5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",Юнландия,115236,,До 5,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115237,,До 5,88,86,95.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115238,,До 5,8,6,0,1,0,12.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115239,,До 5,27,2,55.56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115240,,До 5,12,11,66.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115241,,До 5,8,1,37.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Сумки-портфолио",BRAUBERG,115242,,До 5,9,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Бумага для рисования,BRAUBERG,115334,,39,151,32,46.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Рисование · Альбомы для рисования · Бумага для рисования,BRAUBERG,115335,,70,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Картон,BRAUBERG,115337,,60,98,9,56.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Картон,BRAUBERG,115338,,24,142,38,40.14,1,0,0.7,1,1,100,0,0,0,0,0,0,2,2,1328,1328,0,0,1328,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Картон,BRAUBERG,115339,,До 5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Детские товары · Хобби и творчество · Поделки · Цветная бумага и картон · Картон,BRAUBERG,115340,,10,80,56,0,3,2,1.25,1,1,0,1,1,530,530,100,0,0,0,0,0,1,530,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,115348,,17,18,0,77.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,"Детские товары · Товары для школы · Тетради, блокноты, дневники · Дневники · Дневники школьные",BRAUBERG,115349,,29,18,0,94.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115350,,22,318,278,77.67,8,4,0.94,3,3,66.67,0,0,0,0,0,0,1,1,359,359,0,0,359,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,STAFF,115351,,32,135,0,0,8,0,1.48,2,0,0,1,0,406,0,50,0,0,0,0,0,1,406,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115352,"Бумага для плоттера офисная рулонная 594мм*100м*втулка 50,8мм, 80г/м2, Cie 146% Brauberg, 115352",До 5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115353,,До 5,24,20,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Товары для красоты · Средства и предметы гигиены · Туалетная бумага и полотенца · Туалетная бумага,Laima,115360,,24,10,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Оборудование · Оборудование для магазинов · Расходные материалы,BRAUBERG,115375,,7,57,39,66.67,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6273,6273,0,0,6273,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115377,,22,150,0,66,6,0,1.33,2,0,100,2,0,1736,0,100,100,0,0,0,0,1,868,0,1,1,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115379,"Бумага А4 для принтера, для цветной лазерной печати, плотная 120 г/м2, 250 листов, Brauberg Digital, 145% (CIE), 115379",До 5,49,43,73.47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-10-2025,10-2025,2025,Компьютерная техника · Расходные материалы · Бумага и пленка · Бумага офисная,BRAUBERG,115381,,До 5,7,0,0,0,0,14.29,1,0,0,1,0,1267,0,100,0,0,0,0,0,1,1267,0,0,0,0,0
